item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q268588,Abu-Bakr Yunis Jabr,NormalRank,Q36372,Jalu,true,true,true,false,false,false,true
Q2874655,Awad al-Baraasi,NormalRank,Q40816,Benghazi,true,true,true,false,false,false,true
Q2929688,Béchir Salah Béchir,NormalRank,Q7832625,Traghan,true,true,false,,,,
Q296724,Mahmoud Jibril,NormalRank,Q35784,Al Bayda,true,true,true,false,false,false,true
Q307121,Abdul Ati al-Obeidi,NormalRank,Q284568,Italian Libya,false,false,true,false,false,false,true
Q307822,Abdel Rahman Shalgham,NormalRank,Q1016,Libya,true,false,true,false,false,false,true
Q337755,Moussa Koussa,NormalRank,Q3579,Tripoli,true,true,true,false,false,false,true
Q4117013,Jalal al-Digheily,NormalRank,Q1016,Libya,true,false,false,,,,
Q471125,Shukri Ghanem,NormalRank,Q3579,Tripoli,true,true,true,false,false,false,true
Q544307,Osama al-Juwaili,NormalRank,Q61102,Zintan,true,true,true,false,false,false,true
Q63122668,Abdul-Hadi Al-Hawaij,,,,,,false,,,,
Q63285566,Fathi Bashagha,NormalRank,Q131323,Misrata,true,true,true,false,false,true,true
Q6890931,Mohamed Abdelaziz,,,,,,false,,,,
Q710620,Muhammad Ahmad al-Mangoush,NormalRank,Q1016,Libya,true,false,true,false,false,false,true
Q715354,Ali Tarhouni,NormalRank,Q427646,Campament of Al Marj,true,true,true,false,false,false,true
Q729476,Imbarek Shamekh,NormalRank,Q40816,Benghazi,true,true,true,false,false,false,true
Q748552,Ashour Bin Khayal,NormalRank,Q211866,Derna,true,true,true,false,false,false,true
Q82093,Baghdadi Mahmudi,NormalRank,Q221503,Zawiya,true,true,true,false,false,false,true
Q40579,Abdurrahim El-Keib,NormalRank,Q3579,Tripoli,true,true,true,false,false,false,true
Q57847,Ali Zeidan,NormalRank,Q679352,Waddan,true,true,true,false,false,false,true
Q57904,Mustafa A.G. Abushagur,NormalRank,Q3579,Tripoli,true,true,true,false,false,false,true
